subject,stimulus,variant,start_s,end_s,duration_s,n_samples,kind,resolvable
S08,BOR,asis,45.888,46.557,0.668999999994,2,extended,False
S08,BOR,asis,47.906,48.239,0.332999999999,1,blink,False
S08,BOR,asis,51.248,51.581,0.332999999999,1,blink,False
S08,BOR,asis,53.263,53.596,0.332999999999,1,blink,False
S08,BOR,asis,61.285,61.951,0.665999999997,2,extended,False
S08,BOR,asis,62.959,63.625,0.665999999997,2,extended,False
S08,BOR,asis,89.036,89.369,0.332999999999,1,blink,False
S08,BOR,asis,89.702,90.702,1,3,extended,False
S08,BOR,asis,91.371,92.371,1,3,extended,False
S08,BOR,asis,99.742,100.075,0.332999999999,1,blink,False
S08,BOR,asis,111.788,112.121,0.332999999999,1,blink,False
S08,BOR,asis,113.463,113.796,0.332999999999,1,blink,False
S08,BOR,asis,116.137,116.47,0.332999999999,1,blink,False
S08,BOR,asis,117.812,118.795,0.982999999993,3,extended,False
S08,BOR,asis,156.922,157.255,0.332999999999,1,blink,False
S08,BOR,asis,158.228,158.561,0.332999999999,1,blink,False
S08,BOR,asis,166.275,166.608,0.332999999999,1,blink,False
S08,BOR,asis,167.952,168.285,0.332999999999,1,blink,False
S08,BOR,asis,169.626,169.959,0.332999999999,1,blink,False
S08,BOR,asis,170.969,171.302,0.332999999999,1,blink,False
S08,BOR,asis,177.981,178.314,0.332999999999,1,blink,False
S08,BOR,asis,179.997,180.663,0.665999999997,2,extended,False
S08,BOR,asis,181.671,182.004,0.332999999999,1,blink,False
S08,BOR,asis,182.671,183.004,0.332999999999,1,blink,False
S08,BOR,asis,186.687,187.356,0.668999999994,2,extended,False
S08,BOR,asis,212.114,212.447,0.332999999999,1,blink,False
S08,BOR,asis,213.455,213.788,0.332999999999,1,blink,False
S08,BOR,asis,214.788,215.121,0.332999999999,1,blink,False
S08,BOR,asis,219.812,220.145,0.332999999999,1,blink,False
S08,BOR,asis,225.835,226.168,0.332999999999,1,blink,False
S08,BOR,asis,229.844,230.177,0.332999999999,1,blink,False
S08,BOR,asis,234.858,235.191,0.332999999999,1,blink,False
S08,BOR,asis,238.207,238.54,0.332999999999,1,blink,False
S08,BOR,asis,243.557,243.89,0.332999999999,1,blink,False
S08,BOR,asis,245.897,246.23,0.332999999999,1,blink,False
S08,BOR,asis,248.58,249.582,1.00200000001,3,extended,False
S08,BOR,asis,262.293,262.626,0.332999999999,1,blink,False
S08,BOR,asis,263.959,273.332,9.37300000001,28,extended,False
S08,BOR,asis,275.006,275.339,0.332999999999,1,blink,False
S08,BOR,asis,275.675,276.008,0.332999999999,1,blink,False
S08,BOR,asis,276.339,276.672,0.332999999999,1,blink,False
S08,BOR,asis,278.358,278.691,0.332999999999,1,blink,False
S08,BOR,asis,279.697,283.371,3.674,11,extended,False
S08,BOR,asis,284.37,284.703,0.332999999999,1,blink,False
S08,BOR,asis,285.037,334.199,49.162,147,extended,False
S08,BOR,asis,334.542,334.875,0.332999999999,1,blink,False
S08,BOR,asis,342.906,343.239,0.332999999999,1,blink,False
S08,BOR,asis,348.93,364.001,15.071,45,extended,False
S08,BOR,asis,364.67,365.003,0.332999999999,1,blink,False
S08,BOR,asis,365.676,366.009,0.332999999999,1,blink,False
S08,BOR,asis,366.342,411.864,45.522,136,extended,False
S08,BOR,asis,412.864,430.317,17.453,52,extended,False
S08,BOR,asis,430.986,431.319,0.332999999999,1,blink,False
S08,BOR,asis,443.015,443.348,0.332999999999,1,blink,False
S08,BOR,asis,444.689,445.022,0.332999999999,1,blink,False
S08,BOR,asis,445.691,446.024,0.332999999999,1,blink,False
S08,BOR,asis,448.03,448.699,0.669000000009,2,extended,False
S08,BOR,asis,449.038,450.032,0.994000000006,3,extended,False
S08,BOR,asis,450.371,451.379,1.008,3,extended,False
S08,BOR,asis,453.722,454.398,0.675999999992,2,extended,False
S08,BOR,asis,460.419,460.752,0.332999999999,1,blink,False
S08,BOR,asis,461.418,461.751,0.332999999999,1,blink,False
S08,BOR,asis,478.847,479.18,0.332999999999,1,blink,False
S08,BOR,asis,481.863,482.532,0.668999999994,2,extended,False
S08,BOR,asis,483.53,484.199,0.669000000009,2,extended,False
S08,BOR,asis,485.871,486.537,0.666000000012,2,extended,False
S08,BOR,asis,487.212,487.878,0.666000000012,2,extended,False
S08,BOR,asis,488.212,488.545,0.332999999999,1,blink,False
S08,BOR,asis,490.886,491.555,0.669000000009,2,extended,False
S08,BOR,asis,492.56,492.893,0.332999999999,1,blink,False
S08,BOR,asis,495.902,496.235,0.332999999999,1,blink,False
S08,BOR,asis,497.919,498.585,0.665999999997,2,extended,False
S08,BOR,asis,499.592,500.933,1.341,4,extended,False
S08,BOR,asis,501.269,501.933,0.664000000004,2,extended,False
S08,BOR,asis,503.268,503.601,0.332999999999,1,blink,False
S08,BOR,asis,504.941,505.274,0.332999999999,1,blink,False
S08,BOR,asis,508.618,508.951,0.332999999999,1,blink,False
S08,BOR,asis,509.961,510.623,0.661999999997,2,extended,False
S08,BOR,asis,512.631,513.298,0.667000000001,2,extended,False
S08,BOR,asis,515.988,516.655,0.666999999987,2,extended,False
S08,BOR,asis,517.337,518.337,1,3,extended,False
S08,BOR,asis,519.012,519.345,0.332999999999,1,blink,False
S08,BOR,asis,520.354,520.687,0.332999999999,1,blink,False
S08,BOR,asis,522.686,523.355,0.669000000009,2,extended,False
S08,BOR,asis,526.044,527.045,1.00099999999,3,extended,False
S08,BOR,asis,527.687,528.02,0.332999999999,1,blink,False
S08,BOR,asis,529.385,529.718,0.332999999999,1,blink,False
S08,BOR,asis,530.052,539.407,9.355,28,extended,False
S08,BOR,asis,539.75,553.787,14.037,42,extended,False
S08,BOR,asis,554.123,554.456,0.332999999999,1,blink,False
S08,BOR,asis,555.795,556.128,0.332999999999,1,blink,False
S08,BOR,asis,560.144,560.81,0.665999999997,2,extended,False
S08,BOR,asis,563.151,687.698,124.547,372,extended,False
S08,BOR,asis,688.038,688.371,0.332999999999,1,blink,False
S08,BOR,asis,688.704,689.037,0.332999999999,1,blink,False
S08,BOR,asis,689.706,690.039,0.332999999999,1,blink,False
S08,BOR,asis,691.045,691.378,0.332999999999,1,blink,False
S08,BOR,asis,692.048,693.055,1.007,3,extended,False
S08,BOR,asis,693.396,694.06,0.66399999999,2,extended,False
S08,BOR,asis,695.052,696.063,1.011,3,extended,False
S08,BOR,asis,697.069,772.108,75.039,224,extended,False
S08,CLC,asis,0.332000000009,0.665000000008,0.332999999999,1,blink,False
S08,CLC,asis,2.34600000001,2.679,0.332999999999,1,blink,False
S08,CLC,asis,4.35500000001,4.68800000001,0.332999999999,1,blink,False
S08,CLC,asis,14.402,14.735,0.332999999999,1,blink,False
S08,CLC,asis,17.087,17.42,0.332999999999,1,blink,False
S08,CLC,asis,38.165,38.498,0.332999999999,1,blink,False
S08,CLC,asis,51.21,51.543,0.332999999999,1,blink,False
S08,CLC,asis,51.884,52.217,0.332999999999,1,blink,False
S08,CLC,asis,52.551,53.22,0.668999999994,2,extended,False
S08,CLC,asis,53.551,53.884,0.332999999999,1,blink,False
S08,CLC,asis,58.243,58.576,0.332999999999,1,blink,False
S08,CLC,asis,63.257,63.59,0.332999999999,1,blink,False
S08,CLC,asis,65.933,66.266,0.332999999999,1,blink,False
S08,CLC,asis,83.327,83.66,0.332999999999,1,blink,False
S08,CLC,asis,92.366,92.699,0.332999999999,1,blink,False
S08,CLC,asis,96.051,96.384,0.332999999999,1,blink,False
S08,CLC,asis,106.424,106.757,0.332999999999,1,blink,False
S08,CLC,asis,107.762,108.095,0.332999999999,1,blink,False
S08,CLC,asis,109.43,109.763,0.332999999999,1,blink,False
S08,CLC,asis,111.068,111.401,0.332999999999,1,blink,False
S08,CLC,asis,114.13,114.463,0.332999999999,1,blink,False
S08,CLC,asis,115.135,115.468,0.332999999999,1,blink,False
S08,CLC,asis,116.812,117.145,0.332999999999,1,blink,False
S08,CLC,asis,118.145,118.478,0.332999999999,1,blink,False
S08,CLC,asis,119.154,119.487,0.332999999999,1,blink,False
S08,CLC,asis,120.167,120.828,0.661000000007,2,extended,False
S08,CLC,asis,121.837,122.17,0.332999999999,1,blink,False
S08,CLC,asis,123.488,123.821,0.332999999999,1,blink,False
S08,CLC,asis,130.208,130.541,0.332999999999,1,blink,False
S08,CLC,asis,138.908,139.241,0.332999999999,1,blink,False
S08,CLC,asis,145.941,146.274,0.332999999999,1,blink,False
S08,CLC,asis,150.296,150.629,0.332999999999,1,blink,False
S08,CLC,asis,151.979,152.312,0.332999999999,1,blink,False
S08,CLC,asis,152.651,152.984,0.332999999999,1,blink,False
S08,CLC,asis,153.659,153.992,0.332999999999,1,blink,False
S08,CLC,asis,166.75,167.083,0.332999999999,1,blink,False
S08,CLC,asis,167.756,168.089,0.332999999999,1,blink,False
S08,CLC,asis,169.097,169.43,0.332999999999,1,blink,False
S08,CLC,asis,171.447,171.78,0.332999999999,1,blink,False
S08,CLC,asis,174.804,175.137,0.332999999999,1,blink,False
S08,CLC,asis,175.47,175.803,0.332999999999,1,blink,False
S08,CLC,asis,177.478,178.138,0.660000000003,2,extended,False
S08,CLC,asis,179.819,180.152,0.332999999999,1,blink,False
S08,CLC,asis,181.496,181.829,0.332999999999,1,blink,False
S08,CLC,asis,182.827,183.503,0.676000000007,2,extended,False
S08,CLC,asis,184.185,185.184,0.998999999996,3,extended,False
S08,CLC,asis,187.867,188.2,0.332999999999,1,blink,False
S08,CLC,asis,191.2,191.533,0.332999999999,1,blink,False
S08,CLC,asis,193.56,198.573,5.01299999999,15,extended,False
S08,CLC,asis,201.264,201.597,0.332999999999,1,blink,False
S08,CLC,asis,201.931,202.264,0.332999999999,1,blink,False
S08,CLC,asis,206.632,206.965,0.332999999999,1,blink,False
S08,CLC,asis,209.323,209.656,0.332999999999,1,blink,False
S08,CLC,asis,215.685,216.018,0.332999999999,1,blink,False
S08,CLC,asis,236.433,236.766,0.332999999999,1,blink,False
S08,CLC,asis,238.788,239.121,0.332999999999,1,blink,False
S08,CLC,asis,242.806,243.139,0.332999999999,1,blink,False
S08,CLC,asis,245.82,246.153,0.332999999999,1,blink,False
S08,CLC,asis,255.503,256.177,0.673999999999,2,extended,False
S08,CLC,asis,256.51,256.843,0.332999999999,1,blink,False
S08,CLC,asis,257.526,258.191,0.664999999994,2,extended,False
S08,CLC,asis,260.876,261.54,0.664000000004,2,extended,False
S08,CLC,asis,262.549,262.882,0.332999999999,1,blink,False
S08,CLC,asis,268.231,268.564,0.332999999999,1,blink,False
S08,CLC,asis,269.239,269.572,0.332999999999,1,blink,False
S08,CLC,asis,276.281,276.614,0.332999999999,1,blink,False
S08,CLC,asis,277.287,277.62,0.332999999999,1,blink,False
S08,CLC,asis,278.631,278.964,0.332999999999,1,blink,False
S08,CLC,asis,283.327,283.66,0.332999999999,1,blink,False
S08,CLC,asis,283.994,284.327,0.332999999999,1,blink,False
S08,CLC,asis,285.662,285.995,0.332999999999,1,blink,False
S08,CLC,asis,287.009,287.342,0.332999999999,1,blink,False
S08,CLC,asis,288.015,288.348,0.332999999999,1,blink,False
S08,CLC,asis,291.367,291.7,0.332999999999,1,blink,False
S08,CLC,asis,292.035,292.368,0.332999999999,1,blink,False
S08,CLC,asis,293.036,293.369,0.332999999999,1,blink,False
S08,CLC,asis,293.708,294.041,0.332999999999,1,blink,False
S08,CLC,asis,294.383,294.716,0.332999999999,1,blink,False
S08,CLC,asis,295.385,295.718,0.332999999999,1,blink,False
S08,CLC,asis,296.39,296.723,0.332999999999,1,blink,False
S08,CLC,asis,298.398,298.731,0.332999999999,1,blink,False
S08,CLC,asis,305.097,305.43,0.332999999999,1,blink,False
S08,CLC,asis,306.765,307.098,0.332999999999,1,blink,False
S08,CLC,asis,307.44,307.773,0.332999999999,1,blink,False
S08,CLC,asis,308.774,309.107,0.332999999999,1,blink,False
S08,CLC,asis,312.781,313.114,0.332999999999,1,blink,False
S08,CLC,asis,314.787,315.12,0.332999999999,1,blink,False
S08,CLC,asis,320.16,320.493,0.332999999999,1,blink,False
S08,CLC,asis,321.168,321.501,0.332999999999,1,blink,False
S08,CLC,asis,332.556,332.889,0.332999999999,1,blink,False
S08,CLC,asis,346.936,347.269,0.332999999999,1,blink,False
S08,CLC,asis,351.279,351.612,0.332999999999,1,blink,False
S08,CLC,asis,355.292,355.625,0.332999999999,1,blink,False
S08,CLC,asis,358.295,358.628,0.332999999999,1,blink,False
S08,CLC,asis,359.968,360.301,0.332999999999,1,blink,False
S08,CLC,asis,361.3,361.633,0.332999999999,1,blink,False
S08,CLC,asis,363.635,363.968,0.332999999999,1,blink,False
S08,CLC,asis,366.648,366.981,0.332999999999,1,blink,False
S08,CLC,asis,371.014,371.347,0.332999999999,1,blink,False
S08,CLC,asis,376.705,377.038,0.332999999999,1,blink,False
S08,CLC,asis,378.381,378.714,0.332999999999,1,blink,False
S08,CLC,asis,379.72,380.053,0.332999999999,1,blink,False
S08,CLC,asis,385.066,385.399,0.332999999999,1,blink,False
S08,CLC,asis,386.404,386.737,0.332999999999,1,blink,False
S08,CLC,asis,390.077,390.41,0.332999999999,1,blink,False
S08,CLC,asis,392.761,393.094,0.332999999999,1,blink,False
S08,CLC,asis,394.777,395.11,0.332999999999,1,blink,False
S08,CLC,asis,397.782,398.115,0.332999999999,1,blink,False
S08,CLC,asis,399.459,399.792,0.332999999999,1,blink,False
S08,CLC,asis,402.472,402.805,0.332999999999,1,blink,False
S08,CLC,asis,405.147,405.48,0.332999999999,1,blink,False
S08,CLC,asis,408.146,408.479,0.332999999999,1,blink,False
S08,CLC,asis,411.495,411.828,0.332999999999,1,blink,False
S08,CLC,asis,417.855,418.188,0.332999999999,1,blink,False
S08,CLC,asis,432.257,432.59,0.332999999999,1,blink,False
S08,CLC,asis,434.931,435.264,0.332999999999,1,blink,False
S08,CLC,asis,455.309,455.642,0.332999999999,1,blink,False
S08,CLC,asis,459.344,459.677,0.332999999999,1,blink,False
S08,CLC,asis,464.358,464.691,0.332999999999,1,blink,False
S08,CLC,asis,467.365,467.698,0.332999999999,1,blink,False
S08,CLC,asis,476.421,476.754,0.332999999999,1,blink,False
S08,CLC,asis,488.159,488.492,0.332999999999,1,blink,False
S08,CLC,asis,492.508,492.841,0.332999999999,1,blink,False
S08,CLC,asis,494.169,494.502,0.332999999999,1,blink,False
S08,CLC,asis,494.852,495.185,0.332999999999,1,blink,False
S08,CLC,asis,495.517,495.85,0.332999999999,1,blink,False
S08,CLC,asis,496.524,496.857,0.332999999999,1,blink,False
S08,CLC,asis,500.876,501.209,0.332999999999,1,blink,False
S08,CLC,asis,503.889,504.222,0.332999999999,1,blink,False
S08,CLC,asis,505.206,505.899,0.692999999999,2,extended,False
S08,CLC,asis,506.574,506.907,0.332999999999,1,blink,False
S08,CLC,asis,507.571,507.904,0.332999999999,1,blink,False
S08,CLC,asis,509.571,509.904,0.332999999999,1,blink,False
S08,CLC,asis,510.912,511.245,0.332999999999,1,blink,False
S08,CLC,asis,514.27,514.603,0.332999999999,1,blink,False
S08,CLC,asis,515.586,515.919,0.332999999999,1,blink,False
S08,CLC,asis,516.604,516.937,0.332999999999,1,blink,False
S08,CLC,asis,517.944,518.618,0.673999999999,2,extended,False
S08,CLC,asis,519.627,519.96,0.332999999999,1,blink,False
S08,CLC,asis,521.634,521.967,0.332999999999,1,blink,False
S08,CLC,asis,523.984,524.65,0.665999999997,2,extended,False
S08,CLC,asis,525.661,525.994,0.332999999999,1,blink,False
S08,CLC,asis,528.349,528.682,0.332999999999,1,blink,False
S08,CLC,asis,530.027,530.36,0.332999999999,1,blink,False
S08,CLC,asis,531.707,532.04,0.332999999999,1,blink,False
S08,CLC,asis,542.738,543.071,0.332999999999,1,blink,False
S08,CLC,asis,545.087,545.42,0.332999999999,1,blink,False
S08,CLC,asis,549.761,550.094,0.332999999999,1,blink,False
S08,CLC,asis,558.47,558.803,0.332999999999,1,blink,False
S08,CLC,asis,591.281,591.614,0.332999999999,1,blink,False
S08,CLC,asis,592.309,592.642,0.332999999999,1,blink,False
S08,CLC,asis,593.65,593.983,0.332999999999,1,blink,False
S08,CLC,asis,596.658,596.991,0.332999999999,1,blink,False
S08,CLC,asis,601.015,601.348,0.332999999999,1,blink,False
S08,CLC,asis,604.032,604.69,0.657999999996,2,extended,False
S08,CLC,asis,606.058,606.391,0.332999999999,1,blink,False
S08,CLC,asis,608.063,608.396,0.332999999999,1,blink,False
S08,CLC,asis,609.071,609.404,0.332999999999,1,blink,False
S08,CLC,asis,610.412,610.745,0.332999999999,1,blink,False
S08,CLC,asis,613.772,614.105,0.332999999999,1,blink,False
S08,CLC,asis,614.781,615.114,0.332999999999,1,blink,False
S08,CLC,asis,616.128,616.461,0.332999999999,1,blink,False
S08,CLC,asis,617.463,617.796,0.332999999999,1,blink,False
S08,CLC,asis,621.812,622.145,0.332999999999,1,blink,False
S08,CLC,asis,627.176,627.509,0.332999999999,1,blink,False
S08,CLC,asis,628.161,628.494,0.332999999999,1,blink,False
S08,CLC,asis,645.254,645.587,0.332999999999,1,blink,False
S08,CLC,asis,650.269,650.602,0.332999999999,1,blink,False
S08,CLC,asis,651.621,651.954,0.332999999999,1,blink,False
S08,CLC,asis,652.627,652.96,0.332999999999,1,blink,False
S08,CLC,asis,655.976,656.309,0.332999999999,1,blink,False
S08,CLC,asis,656.984,657.317,0.332999999999,1,blink,False
S08,CLC,asis,658.976,659.309,0.332999999999,1,blink,False
S08,CLC,asis,661.991,662.324,0.332999999999,1,blink,False
S08,CLC,asis,667.007,667.34,0.332999999999,1,blink,False
S08,CLC,asis,670.689,671.022,0.332999999999,1,blink,False
S08,CLC,asis,674.699,675.032,0.332999999999,1,blink,False
S08,CLC,asis,679.39,679.723,0.332999999999,1,blink,False
S08,CLC,asis,681.737,682.07,0.332999999999,1,blink,False
S08,CLC,asis,686.429,686.762,0.332999999999,1,blink,False
S08,CLC,asis,692.811,693.144,0.332999999999,1,blink,False
S08,CLC,asis,695.824,696.157,0.332999999999,1,blink,False
S08,CLC,asis,696.491,696.824,0.332999999999,1,blink,False
S08,CLC,asis,698.51,698.843,0.332999999999,1,blink,False
S08,CLC,asis,700.173,700.506,0.332999999999,1,blink,False
S08,CLC,asis,702.506,706.197,3.69099999999,11,extended,False
S08,CLC,asis,711.895,712.228,0.332999999999,1,blink,False
S08,CLC,asis,714.912,715.245,0.332999999999,1,blink,False
S08,CLC,asis,716.253,716.586,0.332999999999,1,blink,False
S08,CLC,asis,719.596,719.929,0.332999999999,1,blink,False
S08,CLC,asis,725.284,735.325,10.041,30,extended,False
S08,CLC,asis,738.339,739.008,0.668999999994,2,extended,False
S08,CLC,asis,773.191,773.524,0.332999999999,1,blink,False
S08,CLC,asis,792.284,792.617,0.332999999999,1,blink,False
S08,CLC,asis,793.959,794.292,0.332999999999,1,blink,False
S08,CLC,asis,798.641,798.974,0.332999999999,1,blink,False
S08,CLC,asis,802.656,803.323,0.667000000001,2,extended,False
S08,CLC,asis,804.322,808.338,4.016,12,extended,False
S08,CLC,asis,811.362,811.695,0.332999999999,1,blink,False
S08,CLC,asis,823.729,824.062,0.332999999999,1,blink,False
S08,CLC,asis,825.417,825.75,0.332999999999,1,blink,False
S08,CLC,asis,830.791,831.124,0.332999999999,1,blink,False
S08,CLC,asis,832.79,833.123,0.332999999999,1,blink,False
S08,CLC,asis,834.808,835.141,0.332999999999,1,blink,False
S08,CLC,asis,848.878,849.211,0.332999999999,1,blink,False
S08,CLC,asis,853.211,853.544,0.332999999999,1,blink,False
S08,CLC,asis,854.902,856.901,1.999,6,extended,False
S08,CLC,asis,859.925,860.258,0.332999999999,1,blink,False
S08,CLC,asis,863.934,864.267,0.332999999999,1,blink,False
S08,CLC,asis,864.609,864.942,0.332999999999,1,blink,False
S08,CLC,asis,866.285,866.618,0.332999999999,1,blink,False
S08,CLC,asis,869.631,869.964,0.332999999999,1,blink,False
S08,CLC,asis,870.967,872.305,1.338,4,extended,False
S08,CLC,asis,876.339,876.672,0.332999999999,1,blink,False
S08,CLC,asis,889.737,890.07,0.332999999999,1,blink,False
S08,INT,asis,6.356,6.689,0.332999999999,1,blink,False
S08,INT,asis,8.02299999999,8.35599999999,0.332999999999,1,blink,False
S08,INT,asis,8.662,8.995,0.332999999999,1,blink,False
S08,INT,asis,12.372,12.705,0.332999999999,1,blink,False
S08,INT,asis,15.054,15.387,0.332999999999,1,blink,False
S08,INT,asis,18.737,19.07,0.332999999999,1,blink,False
S08,INT,asis,19.737,20.07,0.332999999999,1,blink,False
S08,INT,asis,20.411,21.075,0.664000000004,2,extended,False
S08,INT,asis,21.743,22.076,0.332999999999,1,blink,False
S08,INT,asis,22.744,23.411,0.667000000001,2,extended,False
S08,INT,asis,27.433,27.766,0.332999999999,1,blink,False
S08,INT,asis,30.442,31.114,0.671999999991,2,extended,False
S08,INT,asis,33.791,34.124,0.332999999999,1,blink,False
