source,relation,target,locus,note
ped-sec-34,treats-construct,social presence / co-presence,"p.9, p.11-12","Used only glancingly — two mentions total, both citing VRCL-specific sources (Edirisingha et al. 2009; Denoyelles & Kyeong-Ju Seo 2012), not the CMC-tradition canon; never operationalized by the review's own taxonomy (FE)."
ped-sec-34,treats-construct,presence (spatial/physical),"p.2, p.12","Invoked generally as VR's capacity to make users behave as in the physical world; listed as a contributor to VRCL affordance #1 (FE, citing Jensen & Konradsen 2018)."
ped-sec-34,treats-construct,immersion (technological),"p.6-7, Table 2","Central taxonomic axis 'degree of virtuality' (AR/MR / 3D-non-HMD / HMD VR); operationalized as hardware category across 139 studies: 78.4% non-HMD, 16.5% AR/MR, 7.2% HMD (FE)."
ped-sec-34,treats-construct,embodiment / self-representation,"p.7, Table 2","Coded as 'type of virtual embodiment'; full-body dominant at 67.6%, largely a default of Second Life/OpenSimulator avatar systems (FE)."
ped-sec-34,treats-construct,engagement / flow,"p.5, p.11-12","Coded as 'student engagement' learning goal (31.7%); named as VRCL affordance #1, 'efficient tool to engage and motivate learners' (FE)."
ped-sec-34,treats-construct,learning outcomes: retention & transfer,"p.5, p.10",Folded into 'cognitive domain' learning-goal category (50.4%); knowledge-transfer discussed narratively via Carron et al. 2013 (FE).
ped-sec-34,treats-construct,learning outcomes: procedural / skills,"p.9, Table 4","The review's own primary RQ1 taxonomy: five skill categories (cultural, domain-specific, learning, physical, social) with worked examples (FE)."
ped-sec-34,tests-condition,review / meta-analytic aggregate,p.3-4,"PRISMA systematic review of 139 empirical studies screened from 1,608 candidate records via Scopus + Web of Science (FE)."
ped-sec-34,tests-condition,IVR (HMD),"p.6-7, Table 2","Coded as one degree-of-virtuality category across the 139 reviewed studies: 7.2% used HMD VR (Oculus Rift, HTC Vive), far less than non-HMD or AR/MR (FE)."
ped-sec-34,tests-condition,desktop-3D / non-immersive VR,"p.6-7, Table 2",Dominant condition across the reviewed literature: 78.4% of studies used non-HMD 3D simulation on flat-surface monitors/displays with general-purpose controls (FE).
ped-sec-34,cites-cluster-author,ped-sec-33,"p.2, p.12, p.14","Directly cites de Back, Tinga, Nguyen & Louwerse (2020) 'Benefits of immersive collaborative learning in CAVE-based virtual reality' — almost certainly the companion paper to this cluster's ped-sec-33 (De Back, Tinga & Louwerse 2021) (FE)."
ped-sec-34,cites-cluster-author,ped-sec-10,p.11,"Cites Makransky et al. (2019) for HMD VR causing affective/cognitive overloads and distraction, leading to poorer learning outcomes than non-HMD (FE)."
ped-sec-34,cites-cluster-author,ped-sec-13,p.11,"Cites Parong & Mayer (2021) for HMD VR causing high affective and cognitive distractions, echoing Makransky et al.'s finding (FE)."
ped-sec-34,cites-cluster-author,ped-sec-22,p.10-11,"Cites Radianti et al. (2020), with Sousa Santos et al. 2009 and Makransky et al. 2019, for HMD VR's continued lack of empirical evidence of educational value (FE)."
ped-sec-34,cites-cluster-author,ped-sec-04,p.2,"Cites Dalgarno & Lee (dated 2010 in this article's own reference list) for VR's spatial-learning affordance, alongside de Back et al. 2020; 2010 = the version-of-record year the cluster now adopts for ped-sec-04, so the citation is consistent (FE; resolved per _synthesis/citation-corrections-2026-07-16.md)."
ped-sec-34,cites-cluster-author,ped-sec-09,p.11,"Cites Makransky & Lilleholt (2018) for HMD VR's superiority over computer screens in arousal, engagement, and motivation — the affirmative side of the HMD affordance/distraction tension the review stages (FE)."
ped-sec-34,defines,Virtual Reality for Collaborative Learning (VRCL) (TERM),p.2,"The review's own coinage naming its object of study, positioned as an outgrowth of CSCL grounded in social-learning theory (FE)."
ped-sec-34,defines,five affordances of VRCL (THEME),p.11-13,Efficient engagement/motivation tool; distance-learning/remote-collaboration support via 'immediacy'; multi-/interdisciplinary spaces; social-skill development; fit with CL pedagogical paradigms (FE).
ped-sec-34,defines,nine VRCL design features (THEME),p.9-11,"Embodiment; communication tools; usability/accessibility; perceived usefulness (incl. social presence); object-interaction; equal-input task design; educator support; learner autonomy; socialization-support (FAITHFUL-vanderMeer, p.9-11)."
ped-sec-34,instances-in-text,taxonomy (Education/System/Evaluation) (TERM),p.3-4,"Three-category coding taxonomy partly built on Bloom's (1956) taxonomy; inter-rater kappa=0.77 (screening, 5 coders) and kappa=0.60/85% agreement (taxonomy, 1 second coder on 30 studies) (FE)."
ped-sec-34,instances-in-text,Girvan's VE/VR definitions (READING/CLAIM),p.10-12,"Adopted to argue VRCL affordances belong to the virtual environment, not the access tool (HMD vs non-HMD), while conceding tool choice still moderates outcomes (FAITHFUL-vanderMeer)."
ped-sec-34,instances-in-text,physiological synchrony as under-used evaluation channel (THEME),p.11,"Only 1 of 139 studies used physiological measures (heart rate); the review argues this is a promising, near-unexplored channel for collaboration-quality assessment (FE)."
ped-sec-34,cites,"Cook, M. et al. (2019) (INTERLOCUTOR)",p.1,Cited alongside Smith 2019 and Scavarelli et al. 2021 for the field's general lack of pedagogical guidance on VR implementation (FE).
ped-sec-34,cites,"Scavarelli, A. et al. (2021) (INTERLOCUTOR)",p.2,One of three prior VRCL literature reviews this article positions itself as extending via first-ever PRISMA methodology; source of the accessibility/interplay/pedagogy/balance gap framing (FAITHFUL-vanderMeer).
ped-sec-34,cites,"Zheng, L. et al. (2019) (INTERLOCUTOR)",p.2,One of three prior VRCL reviews; conducted a meta-analysis plus qualitative analysis of VRCL prototypes; source of the pedagogical-strategy-focus recommendation (FAITHFUL-vanderMeer).
ped-sec-34,cites,"Girvan, Cathy (INTERLOCUTOR)",p.10-12,"Primary external theoretical source for VE/VR definitions used to adjudicate (partially) the HMD-vs-non-HMD affordance-attribution question (FE, citing Girvan 2018)."
ped-sec-34,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) This review's 139-study aggregate confirms non-HMD, monitor-based collaboration (78.4%) as the field's actual practice, contextualizing Part III's own desktop-3D-vs-video-only strata: the 'lab=VR' pole is the minority condition in the wider VRCL literature, not the default."
ped-sec-34,bridges-to-part-iii,Part III dissertation (VR-collaboration field-practice baseline),p.6-7,"(P/anticipatory-application) The 78.4%-non-HMD / 7.2%-HMD field distribution supplies Part III a citable baseline for how atypical fully immersive HMD deployment is relative to the broader VRCL literature, useful when contextualizing the dissertation's own lab=VR / deployment=2D-PC poles."
ped-sec-34,bridges-to-part-iii,Part III dissertation (context-contingency caution),p.13,"(P/anticipatory-application) The review's own conditional non-verdict on HMD-vs-non-HMD ('depends on goals, setting, and which affordance matters most') cautions Part III against reading its VR/2D comparison as revealing context-free medium properties rather than properties contingent on collaboration design, task, and goals."
ped-sec-34,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.11-12,"(P/anticipatory-application) This review's own staging of Makransky & Lilleholt's HMD-arousal-advantage finding against Makransky et al./Parong & Mayer's HMD-distraction finding directly instantiates this cluster's debate axis 1, without adjudicating a winner."
ped-sec-34,qualifies,social presence / co-presence,"p.9, p.11-12","This unit's own qualification, stated for the compiled index's benefit: social presence is present in the VRCL literature only as a cited, undeveloped factor, never as this review's own operationalized construct — it should not be over-read as a CMC-to-VR bridge (FE)."
ped-sec-02,treats-construct,presence (spatial/physical),p.225-226,"Namesake construct: graded subjective experience of a mediated environment despite physical location elsewhere, jointly constituted by involvement and immersion (FE, p.225-226)."
ped-sec-02,treats-construct,immersion (technological),p.227-228,"Perceived envelopment in a continuous stimulus stream; explicit rejection of Slater's objective-technology account in favor of an individual-experience account (FAITHFUL-Witmer&Singer, p.227)."
ped-sec-02,treats-construct,agency / interactivity,"p.229, 231","Operationalized as Control Factors (degree/immediacy/mode of control, anticipation, physical-environment modifiability); 11/12 items PQ-total-correlated (FE, p.231)."
ped-sec-02,treats-construct,representational fidelity,p.230-231,"Operationalized as Realism Factors (scene realism, consistency with objective world, meaningfulness); 5/7 items PQ-total-correlated (FE, p.230-231)."
ped-sec-02,treats-construct,cybersickness & physical discomfort,p.237,"Measured via the independently validated Simulator Sickness Questionnaire; PQ-SSQ r=-.426, p<.001 (FE, p.237)."
ped-sec-02,treats-construct,learning outcomes: procedural / skills,p.238-239,"Speculative extension only; presence-performance link expected but explicitly stated as not directly evidenced (FAITHFUL-Witmer&Singer, p.239)."
ped-sec-02,tests-condition,IVR (HMD),p.230-238,"Four combined VE experiments (N=152), all HMD-based (Flight Helmet; FAKESPACE BOOM 2C); PQ administered post-task in each (FE, p.230)."
ped-sec-02,construct-under-condition,presence (spatial/physical) x IVR (HMD),p.230-236,"PQ total score derived across four HMD-based experiments; reliability α=.88 on the reduced 19-item scale (FE, p.235)."
ped-sec-02,construct-under-condition,cybersickness & physical discomfort x IVR (HMD),p.237,"SSQ-PQ negative correlation (r=-.426, p<.001) within the combined HMD dataset (FE, p.237)."
ped-sec-02,defines,Presence Questionnaire (PQ) (TERM),p.230-232,"32-item instrument reduced to 19 items (α=.88); seven-point semantic-differential scale measuring presence intensity and hypothesized contributing factors (FE, p.230-232)."
ped-sec-02,defines,Immersive Tendencies Questionnaire (ITQ) (TERM),p.233-235,"29-item instrument reduced to 18 items (α=.81); measures stable individual tendency to become involved/immersed in mediated experiences generally (FE, p.233-235)."
ped-sec-02,defines,involvement (TERM),p.227,"Psychological state produced by focusing attention/energy on a coherent, meaningful set of stimuli or activities; necessary precondition for presence, not itself a contributing factor (FAITHFUL-Witmer&Singer, p.227)."
ped-sec-02,defines,immersion (TERM),p.227-228,"Psychological state of perceiving oneself enveloped by and interacting with a continuous stimulus stream (FAITHFUL-Witmer&Singer, p.227-228)."
ped-sec-02,instances-in-text,Control Factors (TERM),p.229,"One of four conceptually derived factor categories; hypothesized to affect immersion but not involvement (FAITHFUL-Witmer&Singer, p.229)."
ped-sec-02,instances-in-text,Sensory Factors (TERM),p.229-230,"One of four conceptually derived factor categories; hypothesized to affect both immersion and involvement (FAITHFUL-Witmer&Singer, p.229-230)."
ped-sec-02,instances-in-text,Distraction Factors (TERM),p.229-230,"One of four conceptually derived factor categories; hypothesized to affect both immersion and involvement (FAITHFUL-Witmer&Singer, p.229-230)."
ped-sec-02,instances-in-text,Realism Factors (TERM),p.230-231,"One of four conceptually derived factor categories; hypothesized to affect involvement but not immersion (FAITHFUL-Witmer&Singer, p.230-231)."
ped-sec-02,instances-in-text,Involved/Control subscale (PQ) (TERM),p.236,"Largest cluster-derived PQ subscale (11 items); combines perceived control and visual/experiential involvement items rather than matching a single a-priori factor category (FAITHFUL-Witmer&Singer, p.236-237)."
